,file,line,heart_rate,heart_rate_variability,gsr,skin_temperature,duration
0,Actions.java,6,-0.7649457388063778,1.1840538993949108,-0.7389999311036989,0.5363486417513703,0.08888888888888889
1,Actions.java,7,-0.7649457388063778,1.1840538993949108,-0.7389999311036989,0.5363486417513703,0.08888888888888889
2,Actions.java,8,-0.5842431946300263,1.308331311881994,-0.73876242675328,0.4874832207848219,0.2
3,Actions.java,9,-0.439681159288945,1.4077532418716598,-0.7385724232729449,0.44839088401158345,0.1111111111111111
4,Actions.java,10,-0.5308335756616464,0.9970711663216404,-0.8069247259549895,0.588584091750092,0.4666666666666667
5,Actions.java,11,-0.5593187057781157,0.8687330177122587,-0.8282848205431287,0.6323944691683762,0.35555555555555557
6,Actions.java,12,-0.2430637160833818,1.1118802364053781,-0.8001508739325619,0.5261556850884751,0.6777777777777778
7,Actions.java,13,0.10590730702804882,1.3801806156529561,-0.7691065190519383,0.408926681965826,0.32222222222222224
8,Actions.java,14,0.025516621925642708,1.3971008922299057,-0.7496324286333272,0.4350070544266578,1.8666666666666667
9,Actions.java,15,-0.1669177787249604,1.331925714252692,-0.7554140109559874,0.5128304476934941,3.9
10,Actions.java,16,-0.19328105536131482,1.3411692335060648,-0.7563840204116057,0.5094325198216095,4.2444444444444445
11,Actions.java,17,-0.3467223688112974,1.3071888699553498,-0.7630638995211217,0.5604261488262042,3.188888888888889
12,Actions.java,18,-0.5294093191558231,1.364599893535722,-0.7664424036653616,0.5608150525249713,0.8333333333333334
13,Actions.java,19,-0.5559199118437644,1.3073697845126562,-0.7657909618913717,0.6241225797257717,0.4888888888888889
14,Actions.java,21,-0.42027366403684036,1.4415514690878395,-0.7451532903450042,0.5250457915704239,3.9555555555555557
15,Actions.java,22,-0.42027366403684036,1.4415514690878395,-0.7451532903450042,0.5250457915704239,3.9555555555555557
16,Actions.java,23,-0.4716227937467258,1.3834000402519073,-0.751633237068781,0.5906847597731044,7.522222222222222
17,Actions.java,24,-0.5424382093537701,1.2085327199785016,-0.7707743745632524,0.7424481517596764,6.988888888888889
18,Actions.java,25,-0.5424382093537701,1.2085327199785016,-0.7707743745632524,0.7424481517596764,6.988888888888889
19,Actions.java,26,-0.6252512213783605,0.961289300258564,-0.800907078087152,0.8704373815874175,5.544444444444444
20,Actions.java,27,-0.7392423596778462,0.7437945551587593,-0.8299211772343349,0.9441221546446318,2.1333333333333333
21,Actions.java,28,-0.7392423596778462,0.7437945551587593,-0.8299211772343349,0.9441221546446318,2.1333333333333333
22,Actions.java,29,-1.4566003044468958,-0.07722962733569548,-0.9281855310432008,0.9458071691607142,0.011111111111111112
23,Actions.java,30,-0.7511902426003703,0.8890509527726239,-0.8040950512320095,0.9400844783513714,2.3555555555555556
24,Actions.java,31,-0.7511902426003703,0.8890509527726239,-0.8040950512320095,0.9400844783513714,2.3555555555555556
25,Actions.java,32,-0.727922375506376,1.0420380721665392,-0.7912517517673909,0.8720886939169379,5.144444444444445
26,Actions.java,33,-0.6313341346330212,1.230869248361101,-0.7738529365649074,0.8070835150657539,5.4222222222222225
27,Actions.java,34,-0.63042979846173,1.231746638064515,-0.7736941655793588,0.8066593581832165,5.444444444444445
28,Actions.java,35,-0.5772132105948705,1.2237169033801554,-0.7721669652846874,0.84496553119793,5.2
29,Actions.java,36,-0.6052833475569646,1.1516023506797113,-0.7775554844877843,0.8920617710891456,2.566666666666667
30,Actions.java,37,-0.6069908722284957,1.1490326792821774,-0.7779275494605554,0.893711523859845,2.5444444444444443
31,Actions.java,39,-0.7761617587897376,1.0174692826569056,-0.7966537882427518,0.8669484898078134,0.4444444444444444
32,Actions.java,40,-0.7761617587897376,1.0174692826569056,-0.7966537882427518,0.8669484898078134,0.4444444444444444
33,Actions.java,41,-0.7332814647036956,1.096147731378646,-0.7869817545443469,0.8368658224879434,0.5444444444444444
34,Actions.java,42,-0.5431514697660657,1.4458297256974908,-0.7440254816644306,0.7031650788440761,0.4111111111111111
35,Actions.java,43,-0.5431514697660657,1.4458297256974908,-0.7440254816644306,0.7031650788440761,0.4111111111111111
36,Actions.java,44,-0.5432958200876021,1.4458297256974901,-0.744035299236464,0.7031650788440761,0.3111111111111111
37,Actions.java,48,-0.26022483955518905,1.4458297256974897,-0.7502090852147445,0.8244861240023805,0.03333333333333333
38,Actions.java,49,-0.26022483955518905,1.4458297256974897,-0.7502090852147445,0.8244861240023805,0.03333333333333333
39,Actions.java,50,-0.26022483955518905,1.4458297256974897,-0.7502090852147445,0.8244861240023805,0.03333333333333333
40,PaintCanvas.java,0,-1.3070533713354326,-0.26761204646484366,-0.9165476956367776,1.067128214319048,0.06666666666666667
41,PaintCanvas.java,1,-1.2934581955980267,-0.2762657927888958,-0.9181122706857447,1.078157400242533,0.24444444444444444
42,PaintCanvas.java,2,-1.2934581955980267,-0.2762657927888958,-0.9181122706857447,1.078157400242533,0.24444444444444444
43,PaintCanvas.java,3,-1.2883600046964998,-0.27951094766041545,-0.9186989863291077,1.0822933449638397,0.17777777777777778
44,PaintCanvas.java,5,-0.6357538049239749,-0.3945336592176091,-0.8070378907854941,1.1345287949625678,0.5
45,PaintCanvas.java,6,-0.6357538049239749,-0.3945336592176091,-0.8070378907854941,1.1345287949625678,0.5
46,PaintCanvas.java,7,-0.8051492807558651,-0.3328115050707162,-0.858255478765778,1.1336054993373137,0.8111111111111111
47,PaintCanvas.java,8,-1.0773920097713998,-0.2336151859060672,-0.9405694594483737,1.132121631368155,0.3111111111111111
48,PaintCanvas.java,9,-0.8186486475899037,-0.19498060332886774,-0.9000151391850726,1.1519828181581115,1.9222222222222223
49,PaintCanvas.java,10,-0.7703232826340171,-0.18937269613779634,-0.8925865928847759,1.1568725490937035,1.6222222222222222
50,PaintCanvas.java,11,-0.7076834496950223,-0.19160957874925452,-0.8747934704358319,1.1644727683393714,2.811111111111111
51,PaintCanvas.java,12,-0.6347101348673673,-0.2565981875069587,-0.8194977828796914,1.1668922142632983,2.688888888888889
52,PaintCanvas.java,13,-0.633161382293736,-0.255762518303278,-0.8189522618679306,1.1662993591165247,2.6777777777777776
53,PaintCanvas.java,14,-0.6028143824020389,-0.337294500525185,-0.7381950029197563,1.1630749232351212,3.4
54,PaintCanvas.java,15,-0.5723605894796973,-0.3628032560294173,-0.6949144258276881,1.1658779022386196,1.9111111111111112
55,PaintCanvas.java,16,-0.49339597608000174,-0.39349756441962674,-0.6100980916597304,1.1726032454158861,2.7222222222222223
56,PaintCanvas.java,17,-0.3073423664259245,-0.4658184006266959,-0.410256865948925,1.1884492594773808,0.8111111111111111
57,PaintCanvas.java,18,-0.47152018375783766,-0.24304657302882401,-0.6277120026993486,1.1727949310698544,1.7222222222222223
58,PaintCanvas.java,19,-0.6176784845533219,-0.044725311874621226,-0.8213001122454529,1.1588587606582768,0.9111111111111111
59,PaintCanvas.java,20,-0.5771219121009091,-0.1769537516414396,-0.8183979794554723,1.174006277910913,1.8666666666666667
60,PaintCanvas.java,21,-0.5384516918555864,-0.30303203141910345,-0.8156308295859587,1.1884492594773806,0.9555555555555556
61,PaintCanvas.java,22,-0.5384516918555864,-0.30303203141910345,-0.8156308295859587,1.1884492594773806,0.9555555555555556
62,PaintCanvas.java,24,-0.7019099675820698,0.10429779555488759,-0.9383798685129897,1.1884492594773808,0.4777777777777778
63,PaintCanvas.java,25,-0.7019099675820698,0.10429779555488759,-0.9383798685129897,1.1884492594773808,0.4777777777777778
64,PaintCanvas.java,26,-0.7020680510208769,0.10449904546940042,-0.938314864340919,1.1884492594773808,0.4888888888888889
65,PaintCanvas.java,27,-0.7088656388895791,0.11315279179345268,-0.9355196849418794,1.1884492594773814,0.022222222222222223
66,PaintCanvas.java,28,-0.5294093191558231,-0.11530611116152507,-0.9311191926026723,1.1884492594773814,0.05555555555555555
67,PaintCanvas.java,29,-0.48454523922238407,-0.17242083690026952,-0.9300190695178705,1.1884492594773814,0.044444444444444446
68,PaintCanvas.java,30,-0.4097717726666524,-0.2676120464648436,-0.9281855310432009,1.1884492594773814,0.03333333333333333
69,PaintCanvas.java,34,-0.5593187057781157,-0.20415124008846086,-0.9356820142148369,1.2288896078634928,0.03333333333333333
70,PaintCanvas.java,35,-0.5593187057781157,-0.20415124008846086,-0.9356820142148369,1.2288896078634928,0.03333333333333333
71,PaintCanvas.java,36,-0.6928427531990653,0.07915593123467622,-0.9355370773639826,1.1927821539473216,0.3111111111111111
72,PaintCanvas.java,37,-0.7088656388895797,0.1131527917934526,-0.9355196849418801,1.188449259477381,0.4222222222222222
73,PaintCanvas.java,38,-0.7088656388895797,0.1131527917934526,-0.9355196849418801,1.188449259477381,0.4222222222222222
74,PaintCanvas.java,39,-0.4137072182748487,-0.13735039127121593,-0.9202067436176385,1.188449259477381,0.4222222222222222
75,PaintCanvas.java,40,-0.3273683605440093,-0.2870388239270017,-0.8814505661521417,1.171117681597619,0.5444444444444444
76,PaintCanvas.java,41,-0.2786874238899378,-0.3663288563836609,-0.6499049147596458,1.1480089110912683,0.9
77,PaintCanvas.java,42,-0.2869296490393793,-0.41039886081170457,-0.5327892453983124,1.1299551841331845,0.6222222222222222
78,PaintCanvas.java,43,-0.20414473963839014,-0.48774171858292104,-0.29535063606488654,1.1126236062534227,0.35555555555555557
79,PaintCanvas.java,44,-0.4792042773255464,0.03156032645238919,-0.8745133546236534,1.1841163650074407,0.3111111111111111
80,PaintCanvas.java,45,-0.4792042773255464,0.03156032645238919,-0.8745133546236534,1.1841163650074407,0.3111111111111111
81,PaintCanvas.java,46,-0.49743721621475195,0.02124403773110531,-0.876219054821697,1.180082290845772,0.32222222222222224
82,PaintCanvas.java,47,-1.007959505112506,-0.2676120464648436,-0.9239786603669188,1.067128214319048,0.011111111111111112
83,PaintCanvas.java,48,0.03174774413862031,-0.45346155085282125,-0.03659779679859479,1.1335659295248017,0.4666666666666667
84,PaintCanvas.java,49,0.004761831396702125,-0.4179139563036445,-0.08405993005047564,1.1394951535362994,0.6333333333333333
85,PaintCanvas.java,50,-0.17660719953587636,-0.2164339768064703,-0.4107729920403886,1.1910583142119668,1.0333333333333334
86,PaintCanvas.java,51,-0.38868182056118933,0.013079981738387536,-0.7802396622124562,1.2444435880119964,0.8666666666666667
87,PaintCanvas.java,52,-0.45560067152339073,0.09779937089594064,-0.9142001039494924,1.2686776925659569,0.6888888888888889
88,PaintCanvas.java,53,-0.4442826033846822,0.09118558958624325,-0.8949974691534479,1.2631083641902028,0.28888888888888886
89,PaintCanvas.java,57,-0.18822076064967022,-0.4039352601622581,-0.3141365563010395,1.1584934458580394,0.9
90,PaintCanvas.java,58,-0.18822076064967022,-0.4039352601622581,-0.3141365563010395,1.1584934458580394,0.9
91,PaintCanvas.java,59,-0.30925662090321054,-0.23120010838003358,-0.6579815629024532,1.142042302312989,2.033333333333333
92,PaintCanvas.java,60,-0.4053733334574926,-0.09402807608238496,-0.9310349504976944,1.1289781589095707,1.1333333333333333
93,PaintCanvas.java,61,-0.39987528444604203,-0.05063208348677035,-0.9342646602125295,1.1465221335770721,1.511111111111111
94,PaintCanvas.java,62,-0.3833811374116881,0.07955589430007357,-0.9439537893570327,1.199154057579587,0.37777777777777777
95,PaintCanvas.java,63,-0.3833811374116881,0.07955589430007357,-0.9439537893570327,1.199154057579587,0.37777777777777777
96,PaintCanvas.java,66,-0.27684116545646265,-0.07722962733569544,-0.9346547437254288,1.1817092014130297,0.2
97,PaintCanvas.java,67,-0.27684116545646265,-0.07722962733569544,-0.9346547437254288,1.1817092014130297,0.2
98,PaintCanvas.java,68,-0.3687196733811525,-0.04363272984231635,-0.9319960122723,1.2027223236136555,0.5666666666666667
99,PaintCanvas.java,69,-0.5338639086527598,-0.12988859432886402,-0.932160798502112,1.06583756490247,1.0444444444444445
100,PaintCanvas.java,70,-0.5428169752278853,-0.11136716455885298,-0.9307626009820801,1.023619977434679,1.6111111111111112
101,PaintCanvas.java,71,-0.5786566712666674,-0.13467259862466247,-0.9307354140322834,0.9667245907397384,1.288888888888889
102,PaintCanvas.java,72,-0.5593187057781153,-0.07722962733569541,-0.9281855310432,0.9458071691607154,0.6111111111111112
103,PaintCanvas.java,73,-0.20890971544831521,-0.2713450350752188,-0.5499322097122512,1.151577177125338,1.1333333333333333
104,PaintCanvas.java,74,-0.19460730767975198,-0.2792681129421381,-0.5344932986375186,1.1599759529606288,1.0888888888888888
105,PaintCanvas.java,75,-0.3299740020340539,-0.23751205925074922,-0.6288548700896389,1.0941417276678742,2.811111111111111
106,PaintCanvas.java,76,-0.34424863187039584,-0.29656195040458533,-0.49259829806164956,1.020746886917453,4.311111111111111
107,PaintCanvas.java,77,-0.338991064033803,-0.2911788022308308,-0.5059031567723493,1.0210929633649566,4.5777777777777775
108,PaintCanvas.java,78,-0.29281094171177247,-0.33946844590269243,-0.3957671662412635,1.0021404171071244,2.8555555555555556
109,PaintCanvas.java,79,-0.2539937173422115,-0.20415124008846086,-0.72099837259529,1.0266878659329368,0.26666666666666666
110,PaintCanvas.java,81,-0.07601471002716083,-0.4844714907708922,-0.27460974051634635,1.092838634485057,1.6777777777777778
111,PaintCanvas.java,82,-0.07601471002716083,-0.4844714907708922,-0.27460974051634635,1.092838634485057,1.6777777777777778
112,PaintCanvas.java,83,-0.45802238635592063,-0.3931347236061076,-0.5626598312799928,1.0698026261361706,5.544444444444444
113,PaintCanvas.java,84,-0.6057373731567829,-0.30468505048267497,-0.7670980030022762,1.0778452026907703,7.588888888888889
114,PaintCanvas.java,85,-0.5971074469406873,-0.2978071075632868,-0.7686791423766309,1.076477327117988,8.266666666666667
115,PaintCanvas.java,86,-0.5736691690564913,-0.24886226276273077,-0.8398891336804679,1.091126905911816,4.4
116,PaintCanvas.java,87,-0.5004805681604905,-0.22079669749865963,-0.7863827193058387,1.0611616055407698,0.6777777777777778
117,PaintCanvas.java,89,-0.24073082592800016,-0.5150737383682816,-0.03524179388369141,0.9664415368661151,5.966666666666667
118,PaintCanvas.java,90,-0.24073082592800016,-0.5150737383682816,-0.03524179388369141,0.9664415368661151,5.966666666666667
119,PaintCanvas.java,91,-0.391715765098841,-0.5219898395331246,-0.4804429803227063,1.0346445409764031,55.4
120,PaintCanvas.java,92,-0.46854818464202425,-0.5035183413488037,-0.6422648679191736,1.0459186034372105,78.11111111111111
121,PaintCanvas.java,93,-0.46854818464202425,-0.5035183413488037,-0.6422648679191736,1.0459186034372105,78.11111111111111
122,PaintCanvas.java,94,-0.5695743459023618,-0.4702391310629655,-0.8285773595110671,1.0511620326044062,28.677777777777777
123,PaintWindow.java,6,1.315436325256896,0.6843000491808977,-0.7204411788539544,0.6281453021278153,0.7666666666666667
124,PaintWindow.java,7,1.315436325256896,0.6843000491808977,-0.7204411788539544,0.6281453021278153,0.7666666666666667
125,PaintWindow.java,8,1.3118417012019012,0.6843000491808977,-0.718930528773103,0.6242570819931309,0.9111111111111111
126,PaintWindow.java,9,1.3367227675993665,0.6843000491808976,-0.7149000585530814,0.6511703452047931,0.3111111111111111
127,PaintWindow.java,10,1.3367227675993665,0.6843000491808976,-0.7149000585530814,0.6511703452047931,0.3111111111111111
128,PaintWindow.java,11,1.3748216291301438,0.6843000491808973,-0.718355974734315,0.6923809859411134,0.16666666666666666
129,PaintWindow.java,12,1.2352444915594445,0.684300049180897,-0.7036606772506105,0.5414036852996402,0.011111111111111112
130,PaintWindow.java,13,1.3100179581151763,0.684300049180897,-0.7154202596117519,0.6222843820718579,0.044444444444444446
131,PaintWindow.java,14,1.057657508489582,0.6843000491808973,-0.7231885954212325,0.5034908586876591,0.17777777777777778
132,PaintWindow.java,15,1.2033738336832316,0.6843000491808977,-0.7284678636759396,0.64615081718497,0.6777777777777778
133,PaintWindow.java,16,0.8657755979899465,0.6843000491808963,-0.7384102189065868,0.6090308225167408,1.3222222222222222
134,PaintWindow.java,17,0.7696338274748166,0.6843000491808955,-0.7417817782782317,0.5958977717773686,1.5666666666666667
135,PaintWindow.java,18,0.49349170332658554,0.6843000491808974,-0.7502137497366239,0.5583886316217975,1.1111111111111112
